Kategori,Label,Username,Content,Location,Created at
-1,Negatif,_riverheaven,drama dki perihal ptm  dki seperti biasa penyumbang lonjakan tertinggi kasus kenaikan omicron. daerah lain saja berani ambil langkah hentikan ptm 100%. dki kok menye-menye gubernurnya. ambil kebijakan untuk melindungi warga kok ragu...,,2022-02-06 02:26:23+00:00
1,Positif,aznurro,"daily casenya udah tembus dua digit. positivity ratenya pun, dg jumlah yg test makin banyak, udah di 30%an. tapi kayanya standard yg dipake utk ambil kebijakan antara omicron dan delta beda. ptm (beberapa) masih jalan, ppkm jakarta juga masih di level 2.",,2022-02-06 02:14:38+00:00
1,Positif,ddgunone,"ppkm untuk menekan penyebaran covid varian omicron ppkm kembali diperpanjang, ini aturan ptm terbatas di sekolah 2  taat protokol kesehatan","Cilegon, Indonesia",2022-02-06 02:06:00+00:00
1,Positif,_rakyatmerdeka,"top news koran rakyat merdeka  pns diminta wfh, anak sekolah tetap  ptm netizen pusing  #wfh #pns #sekolah #ptm #omicron #omicronvariant #corona #coronavirus #covid19 #covid #rakyatmerdeka #rmid",,2022-02-06 01:40:00+00:00
1,Positif,sahiloplop,dari pertama ptm 50% tadinya minggu ini mau 100% batal gegara omicron 😌  yh skrg rumor bakal pjj lagii :((,Indonesia,2022-02-06 01:21:52+00:00
1,Positif,hhiddlxstxn,"@schfess ptm, krn pas pjj kmarin guru2 gw yg bener2 niat ngasi materi cuma guru mapel sejarah wajib-minat, mtk, bing, bjawa, sama kimia  drpd malah jd ga blajar ya mending ptm, krn ada omicron ya 50% aja gapapa.. yg penting dapet materi secara langsung",,2022-02-06 01:13:39+00:00
0,Netral,kupingsapi,"@schfess ptm, setidaknya pengetahuan gua jauh lebih baik dan lebih mudeng daripada pjj, walaupun gua tetep ptm tapi ya kalo omicron tetep merajalela ya sama aja, tapi ya tetep takut lebih males lagi daripada pas ptm",,2022-02-06 01:10:36+00:00
0,Netral,hikariorei,"@schfess kalau omicron lagi parah, gue tim pjj. udah kapok gue positif c word tahun kemarin, ga mau kena lagi wkwk. tapi kalau lebih suka mana, gue jelas pilih ptm",,2022-02-06 00:57:57+00:00
0,Netral,matchaaksara,@schfess lah kan pernyataannya ga ada bahas ttg kasus omicron sekarang. kan sekedar nanya suka yang mana? aku yg miskin dan kesusahan saat pjj ini lbih milih ptm si,"she/her
",2022-02-06 00:44:46+00:00
-1,Negatif,belieberuns,"ini sekolahku udh tau omicron lg naik, kok tetep aja ptm 100%. mana besok upacara, hdh",close,2022-02-06 00:43:47+00:00
0,Netral,ahjuisy,"@schfess ptm 50% setelah omicron turun, ga usah aneh aneh sampe 100% deh",bltwt valotwt hahah purr,2022-02-06 00:41:21+00:00
-1,Negatif,cianjurekspres,"target pemerintah kabupaten cianjur menyelesaikan 100 persen vaksinasi covid-19 bagi anak usia 6-11 tahun pada akhir februari 2022 tampaknya akan sulit tercapai, pasca pemberhentian sementara pembelajaran tatap muka (ptm).#cianjurekspres","Cianjur, Indonesia",2022-02-11 05:47:39+00:00
-1,Negatif,UNSfess_,"emang ada kabar tatap muka ya? soalnya aku taunya pembelajaran teori online, yg offline tu praktikum, sempro, sidang dll. Tapi takut sih juga kalau tatap muka","Surakarta, Central Java",2022-02-11 05:40:39+00:00
-1,Negatif,kumparan,"wali kota tanjungpinang, rahma, menyebutkan penutupan sementara pembelajaran tatap muka ini sampai akhir februari dan akan kembali dievaluasi ke depannya. #publisherstory",,2022-02-11 03:59:07+00:00
-1,Negatif,lampungpostid,aktivitas pembelajaran tatap muka di kabupaten lampung timur dihentikan sementara.    #lampungtimur #ptm #coronavirus #lampungpostid,"Lampung, Indonesia",2022-02-11 03:26:59+00:00
-1,Negatif,rrennrere,lebih tepatnya takut pembelajaran tatap muka 🤭,Indonesia,2022-02-11 03:25:26+00:00
-1,Negatif,bontang_post,inisiatif mengubah skema pembelajaran tatap muka (ptm) terbatas dari kapasitas 100 menjadi 50 persen.,"Bontang, Kaltim, Indonesia",2022-02-11 03:00:38+00:00
-1,Negatif,TribunMataraman,"jumlah murid yang positif covid-19 di sman 1 kota blitar bertambah dua orang. karena itu, pembelajaran tatap muka dihentikan sementara selama 1 pekan",,2022-02-11 02:44:27+00:00
1,Positif,RancakB94502819,pemerintah evaluasi aturan pembelajaran tatap muka  prokes jangan kendor,"Kota Pangkal Pinang, Bangka Be",2022-02-11 02:15:34+00:00
1,Positif,republikaonline,pembelajaran tatap muka diharapkan kembali digelar pada maret mendatang.,"Jakarta, Indonesia",2022-02-11 01:06:02+00:00
-1,Negatif,PowerUpil,"@itjen_kemdikbud kemarin anak saya demam dan kena flu trus tidak masuk sekolah krn takut kena omicron,tapi pak gurunya marah karena anak saya tdk bisa mengikuti kegiatan ,ijin bertanya dong ttg pelaksanaan pembelajaran tatap muka","台中市, 台灣",2022-02-11 00:30:53+00:00
1,Positif,pendimklp,babinsa dampingi swab antigen  antisipasi agar tidak muncul kluster pembelajaran tatap muka (ptm) khususnya di klaster sekolahan di wilayah kalurahan tanjungharjo kap.nanggulan dilakukan swab antigen secara acak bagi para siswa siswa siswi sd negeri tanjungharjo. kamis (10/02/22),,2022-02-11 00:25:47+00:00
1,Positif,iamgepe,"acehkini: berbeda dengan kampus universitas syiah kuala (usk) banda aceh yang telah memberlakukan kembali kuliah online, kampus universitas teuku umar (utu), aceh barat masih tetap menjalankan pembelajaran tatap muka (ptm) bagi para mahasiswa.   kebijaka",,2022-02-10 15:49:45+00:00
1,Positif,jpnncom,wakil ketua dpr ri sufmi dasco ahmad meminta pemerintah terus memantau penularan covid-19 di masyarakat ketika hendak memutuskan kebijakan tentang pembelajaran tatap muka (ptm). #ptm,Indonesia,2022-02-10 15:37:03+00:00
-1,Negatif,kompascom,"""jadi ada 14 yang terpapar berdasarkan swab antigen karena pembelajaran tatap muka. saat ini 14 orang sementara menjalani isolasi mandiri,"" kata anies.",Jakarta,2022-02-10 15:21:09+00:00
-1,Negatif,acehkini,"berbeda dengan kampus universitas syiah kuala (usk) banda aceh yang telah memberlakukan kembali kuliah online, kampus universitas teuku umar (utu), aceh barat masih tetap menjalankan pembelajaran tatap muka (ptm) bagi para mahasiswa.   kebijakan ini karena belum ada kasus ba",Kota Banda Aceh,2022-02-10 14:58:13+00:00
1,Negatif,adbsyk,"covid-19 menyebar, pembelajaran tatap muka di sman 1 mejayan dihentikan",cengkareng,2022-02-10 14:36:49+00:00
1,Positif,JurnalKlp,antisipasi agar tidak muncul kluster pembelajaran tatap muka (ptm) khususnya di sekolahan wilayah kalurahan tanjungharjo kapanewon nanggulan dilakukan swab antigen secara acak bagi siswa sd negeri tanjungharjo. kamis (10/02/2022),,2022-02-10 13:37:41+00:00
-1,Negatif,ubbbakk,gamau kuliah pembelajaran tatap muka wehhhhh takut,,2022-02-10 12:53:05+00:00
-1,Negatif,ditlantas_gtlo,ditlantas polda gorontalo dan biddokkes polda gorontalo terus mendorong vaksinasi pada anak usia 6-11 tahun. terlebih saat ini sedang berlangsung pembelajaran tatap muka (ptm) 100% ditengah-tengah keadaan kasus covid-19 varians omikron sedang meningkat membuat masyarakat takut serta kawatir.,"Gorontalo, Indonesia",2022-02-10 12:33:57+00:00
-1,Negatif,produktifkuy,pengalaman sekali pembelajaran tatap muka tapi kok ngeri takut yah guys,,2022-02-10 12:11:19+00:00
1,Positif,produktifkuy,3. hilangkan rasa ragu untuk bertanya dan berdiskusi dalam kelas  pembelajaran secara tatap muka ini dapat menjadi kesempatan kamu untuk berdiskusi secara langsung dengan teman belajar ataupun guru kamu. (cont-),,2022-02-10 12:11:17+00:00
1,Positif,hyemhyemuw,pada bulan pertama kegiatan pembelajaran tatap muka berlangsung baik,your freedom is lethal,2022-02-10 11:28:11+00:00
-1,Negatif,tvOneNews,"11 siswa positif covid-19, pembelajaran tatap muka di dua sd di garut dihentikan",Indonesia,2022-02-10 11:20:06+00:00
1,Positif,tugumalang_id,4 tips agar anak semangat belajar saat pembelajaran tatap muka,"Malang, Jawa Timur",2022-02-10 10:50:21+00:00
-1,Negatif,mediaindonesia,"akibat dua tenaga pengajar dan seorang siswa terpapar covid-19, pembelajaran tatap muka di sman 3, kebon handil, kecamatan jelutung, kota jambi, semenjak rabu (9/2), dihentikan sementara.",Jakarta - Indonesia,2022-02-10 10:48:36+00:00
-1,Negatif,detikcom,"wakil ketua dpr, sufmi dasco ahmad meminta pemerintah menevaluasi pembelajaran tatap muka (ptm) di tengah melonjaknya kasus covid-19 saat ini. dasco juga meminta pembelajaran jarak jauh (pjj) dilakukan di daerah yang statusnya ppkm level 3.","Jakarta, Indonesia",2022-02-10 10:45:20+00:00
-1,Negatif,terkinidotid,"8 siswa dan guru positif covid-19, ptm dihentikan di smpn 8 makassar: pemerintah kota makassar menghentikan sementara selama 7 hari kegiatan pembelajaran tatap muka atau ptm di smpn 8. penghentian dilakukan setelah  #news #positifcovid19 #siswadanguru",,2022-02-10 10:40:03+00:00
-1,Negatif,smartfm_mks,"sekolah di makassar terpaksa tutup sementara.  menyusul sejumlah pelajar dan guru terpapar covid-19 setelah menerapkan pembelajaran tatap muka (ptm).  kepala dinas pendidikan, muhyiddin mengatakan sekolah yang tutup smp negeri 8 makassar  selengkapnya  di","Kota Makassar, Sulawesi Selata",2022-02-10 10:34:37+00:00
0,Netral,voidotid,"bila orang tua mengizinkan anak untuk mengikuti ptm agar diantar langsung ke sekolah, namun jika tidak berkenan ptm, bisa mengikuti pembelajaran jarak jauh (pjj).",,2022-02-10 10:17:35+00:00
-1,Negatif,voidotid,"smp negeri 8 makassar, sulawesi selatan, menghentikan pembelajaran tatap muka (ptm) menyusul delapan orang guru dan siswa terpapar covid-19.",Indonesia,2022-02-10 10:13:46+00:00
-1,Negatif,lampostco,dinas pendidikan dan kebudayaan (disdikbud) kota metro akan memberikan sanksi administrasi kepada sekolah yang tetap menggelar pembelajaran tatap muka (ptm). #ptm #disdikbud #disdikbudmetro #ptmmetro #lampostco,"Lampung, Indonesia",2022-02-10 10:10:50+00:00
-1,Negatif,kumparan,penghentian sementara pembelajaran tatap muka di madrasah aliyah negeri (man) itu berlangsung sampai 20 februari 2022. #publisherstory,,2022-02-10 10:08:04+00:00
1,Positif,tugumalang_id,sekolah di kota batu kembali jalani pembelajaran tatap muka 50 persen,"Malang, Jawa Timur",2022-02-10 10:03:17+00:00
-1,Negatif,azharamin312,"18 peserta didik di pekanbaru reaktif covid-19 karena pembelajaran tatap muka, penduduk sekolah ketakutan - cakaplah - berpikir berbuat bercakap","Riau, Indonesia",2022-02-10 09:42:18+00:00
0,Netral,antarajatimcom,dinas pendidikan jawa timur memberi kewenangan kepada satgas covid-19 di daerah untuk melakukan evaluasi pelaksanaan pembelajaran tatap muka (ptm) terbatas di jenjang sma/smk.,"Kota Surabaya, Jawa Timur",2022-02-10 09:20:42+00:00
1,Positif,MgPolsek,"kanit binmas, kanit samapta, kanit prov dan bhabinkamtibmas  brontokusuman melaksanakan giat pendampingan dan pengecekan tatap muka pembelajaran siswa sd muhammadiyah karang kajen. kamis 10/2/2022",Jl.Sisingamangaraja No.55A Yka,2022-02-10 08:51:56+00:00
-1,Negatif,sugarrrlemo0n,males pake banget pembelajaran tatap muka!! Soalnya aku tuh takut hhuhuhu,,2022-02-10 08:24:34+00:00
-1,Negatif,himaska_unri,"perkuliahan semester genap t.a 2021/2022 diadakan secara pembelajaran tatap muka terbatas dengan cara tatap muka langsung (offline),","UNIVERSITAS RIAU, INDONESIA",2022-02-10 07:58:30+00:00
1,Positif,MNCPeduli,kegiatan ini diselenggarakan sebagai upaya membantu pemerintah dalam menekan penyebaran covid-19 di lingkungan sekolah agar anak-anak bisa maksimal melaksanakan pembelajaran tatap muka (ptm). . #vaksinbooster #mncpeduli #sentravaksinasmncpeduli #madrasahdemak #demak,"DKI Jakarta, Indonesia",2022-02-10 07:11:15+00:00
1,Positif,MNCPeduli,percepatan vaksinasi sangat perlu dilakukan dalam membantu pembentukan herd immunity pada masyarakat umum dan juga anak usia sekolah yang tengah melaksanakan pembelajaran tatap muka (ptm). .,"DKI Jakarta, Indonesia",2022-02-10 07:11:11+00:00
-1,Negatif,BantenNews_coid,komisi v dprd banten menganjurkan menghentikan pembelajaran tatap muka,"Kota Serang, Banten",2022-02-10 07:02:08+00:00
1,Positif,HaluanRiau_,"walikota pekanbaru pastikan pembelajaran tatap muka berlanjut, meski terdapat kasus positif",,2022-02-10 06:22:04+00:00
-1,Negatif,suarapakar,"enam sekolah di kota medan, sumatera utara ditutup selama 14 hari setelah ditemukan sejumlah pelajar dan guru-guru terpapar covid-19 saat menerapkan pembelajaran tatap muka.",Medan - Sumatera Utara,2022-02-10 06:20:50+00:00
-1,Negatif,pasuruaninfo_,"#pasuruaninfo  hingga kemarin (9/2), sudah ada 13 sekolah dan 1 ponpes yang terpaksa menghentikan pembelajaran tatap muka (ptm).  selengkapnya⬇️⬇️⬇️",,2022-02-10 06:11:35+00:00
-1,Negatif,berita_papuaID,pemerintah kota jayapura memutuskan untuk memberhentikan sementara pembelajaran tatap muka (ptm).  simak berita selengkapnya di website kami   #beritapapua #pemkotjayapura #stopptmsementara,Indonesia,2022-02-10 06:01:41+00:00
-1,Negatif,VRizqulah,the end of pembelajaran tatap muka tamat!!,,2022-02-10 05:58:56+00:00
-1,Negatif,Malikfajarr90,"cukup pembelajaran tatap muka aja yang berhenti,masalah berhenti untuk menatapmu itu yang sulit untuk dijalani","Pringsewu, Lampung",2022-02-10 05:57:39+00:00
0,Netral,JurnalKlp,babinsa karangsewu koramil 09/galur kodim 0731/klp sertu agus aryanto bersama bhabinkamtibmas monitoring dan pendampingan kegiatan surveilans perilaku dan surveilans resiko pembelajaran tatap muka ( ptm ) sekolah bertempat di mts darul 'ulum muhammadiyah galur. rabu (09/02/2022),,2022-02-10 05:48:05+00:00
1,Positif,detikcom,"digitalisasi di dunia pendidikan tak cuma penting saat pendidikan jarak jauh, tapi bakal berguna dalam pembelajaran tatap muka yang disambut positif masyarakat","Jakarta, Indonesia",2022-02-10 05:07:44+00:00
1,Positif,Genpi_Co,"pemerintah kota madiun masih memberlakukan pembelajaran tatap muka (ptm) secara terbatas, imbas dari penularan covid-19 di lingkungan sekolah. #ptmmadiun","Jakarta, Indonesia",2022-02-10 04:46:03+00:00
1,Positif,metrojambi,sekolah di sungaipenuh masih gelar pembelajaran tatap muka 100 persen -  | berita jambi digital,"Jambi,Indonesia",2022-02-10 04:45:59+00:00
1,Positif,beritaKBR,mendikbud ristek nadiem mengklaim kurikulum darurat  efektif atasi learning loss  karena pandemi.   bgmn pandangan kpai terkait kurikulum ini?  apa yang mesti dilakukan secara tatap muka agar pembelajaran optimal?   #whatstrending #podcastindonesia,"Jakarta, Indonesia",2022-02-10 04:38:57+00:00
0,Netral,beritaKBR,pro kontra pembelajaran tatap muka (ptm) di tengah pandemi.   pemerintah lalu menawarkan opsi kurikulum utk membantu pemulihan pembelajaran dan memberikan kemerdekaan kembali kepada guru.    #wrapup #podcastindonesia,"Jakarta, Indonesia",2022-02-10 04:33:08+00:00
1,Positif,antarajatimcom,pemerintah kota madiun masih memberlakukan pembelajaran tatap muka (ptm) terbatas untuk para siswa tingkat sd dan smp di wilayahnya.,"Kota Surabaya, Jawa Timur",2022-02-10 03:58:31+00:00
0,Netral,cianjurekspres,"ketua dewan pendidikan kabupaten cianjur, moch ginanjar mempertanyakan surat dari koordinator pendidikan (kordik) terkait tentang penghentian pembelajaran tatap muka (ptm).#cianjureskpres","Cianjur, Indonesia",2022-02-10 03:56:29+00:00
-1,Negatif,tvOneNews,"guru sd positif covid-19, kegiatan pembelajaran tatap muka dihentikan",Indonesia,2022-02-10 03:52:06+00:00
-1,Negatif,pendimklp,serius bukannya males masuk tapi takut aja pembelejaran tatap muka,"Kulon Progo, Yogyakarta",2022-02-10 03:46:14+00:00
-1,Negatif,_nalar,"munfess lucu banget raje cv-nya. ayo temenan? kalau culinary student sekarang belajarnya dari rumah juga, kah? atau kalian tetap pembelajaran tatap muka (ptm)? Kalo aku sih takut",any pronouns! ,2022-02-10 03:40:57+00:00
-1,Negatif,tempodotco,idai menyebut kasus covid-19 pada anak naik 10 kali lipat setelah pemerintah menerapkan kembali pembelajaran tatap muka (ptm) 100 persen di sekolah pada awal januari lalu. #tempotekno,Indonesia,2022-02-10 03:10:29+00:00
0,Netral,pendimklp,babinsa janten koramil 02/temon kodim 0731/klp sertu joko susanto bersama babinkamtibmas melaksanakan komunikasi sosial dengan kepala sekolah negeri janten ibu siti musalimah dalam rangka monitoring pembelajaran tatap muka ( ptm ) siswa siswi sdn janten. rabu(09/02/2022),"Kulon Progo, Yogyakarta",2022-02-10 03:08:46+00:00
0,Netral,jnk_cy,"@collegemenfess aku anak sasing dan untuk anak sasing, menurut aku online atau offline tuh ga memepengaruhi, karena pembelajaran kita ga yang mengharuskan tatap muka untuk ngerti apa yang diajarin, malahan kalo ada matkul speaking gak deg deg an karna ga ketemu lgsg 😅",,2022-02-10 02:51:27+00:00
-1,Negatif,projectm_org,"berdasarkan penelitian smeru di 10 kabupaten/kota di indonesia pada 2021, mereka menemukan bahwa baru 2 dari 10 daerah yang menyatakan siap untuk melaksanakan ptm.",Indonesia,2022-02-10 02:29:07+00:00
-1,Negatif,dispendikktBlt,📸 (9/2/2022) monitoring pelaksanaan pembelajaran tatap muka dan vaksinasi peserta didik di kota blitar oleh kepala dinas pendidikan kota blitar beserta jajarannya. Masyarkata mengeluh #sekolahkerenkotablitar #dispendikkotablitar,"Jl. A. Yani No.100, Blitar",2022-02-10 02:11:57+00:00
0,Netral,Ncing_Aim,"@adiiiinnnnnn disana apa sdh pembelajaran tatap muka, bu guru? di jkt sdh mulai sepi nih jalanan klo pagi2 krn pembelajaran balik lg daring",Betawi,2022-02-10 02:05:11+00:00
1,Positif,pol_wrjayeng,"pastikan protokol kesehatan dijalankan dengan baik, bhabinkamtibmas desa jogomerto bersama tiga pilar melakukan peninjauan di sekolah-sekolah, untuk mendukung pelaksanaan pembelajaran tatap muka bagi para siswa.","Tanjunganom, Nganjuk, Indonesi",2022-02-10 02:03:02+00:00
-1,Negatif,KasanMulyono,6 sekolah di medan di stop pembelajaran tatap muka - lombok insider,Indonesia,2022-02-10 00:58:08+00:00
-1,Negatif,radarmadiunweb,"covid-19 menyebar, pembelajaran tatap muka di sman 1 mejayan dihentikan",Madiun,2022-02-09 17:38:01+00:00
-1,Negatif,monologis_id,dinas pendidikan dan kebudayaan (disdikbud) lampung timur menghentikan sementara pembelajaran tatap muka terbatas (ptmt).,BANDAR LAMPUNG,2022-02-09 17:28:39+00:00
-1,Negatif,kumparan,jumlah sekolah yang menghentikan pembelajaran tatap muka (ptm) sementara di kota medan bertambah menjadi 6 sekolah. #kumparannews,,2022-02-09 16:33:06+00:00
-1,Negatif,PDI_Perjuangan,"ia menjelaskan upaya pencegahan telah dilakukan dengan mengeluarkan surat edaran terkait pembatasan kegiatan, termasuk diberhentikannya pembelajaran tatap muka dan pembatasan angka kunjungan ke masing-masing pusat keramaian di cianjur.",Indonesia,2022-02-09 16:07:32+00:00
-1,Negatif,republikaonline,kawasan jabodetabek menghentikan proses pembelajaran tatap muka di wilayahnya.,"Jakarta, Indonesia",2022-02-09 16:03:23+00:00
-1,Negatif,IDNTimesJabar,pelaksanaan pembelajaran tatap muka (ptm) di sman 1 kota tasikmalaya dihentikan sementara sejak senin (7/2/2022). penghentian ptm ini setelah seorang siswa dinyatakan positif covid-19.,"Jawa Barat, Indonesia",2022-02-09 14:27:00+00:00
-1,Negatif,permatadnda,guru &amp; orang tua murid di sebuah sdn di permukiman padat jakarta harap2 cemas: kenaikan kasus covid-19 yg tak terkendali berarti anak mereka tak bisa belajar di sekolah. ini tak mudah bagi keluarga yg tak punya gawai &amp; waktu u/ mendampingi anak belajar.,,2022-02-09 13:49:57+00:00
-1,Negatif,mediaindonesia,"mulai kamis (10/2), pembelajaran tatap muka (ptm) di kota cirebon, jawa barat turun menjadi 50 persen. seluruh satuan pendidikan diminta untuk mematuhi aturan penerapan ppkm level 3 yang diberlakukan di kota cirebon. Masyarakat mengaku masih was was ketakutan.",Jakarta - Indonesia,2022-02-09 13:33:44+00:00
0,Netral,Humaspolseksen5,"rabu(9/2/22)anggota polsek sentolo dipimpin kanit intelkam selaku pawas iptu imron rosyidi, s.pd bersama kanit binmas iptu supriyanto melaksanakan pengecekan surveilance pembelajaran tatap muka (ptm) di smpn 3 sentolo dimana dalam kegiatan tersebut dilakukan sampel untuk..",Sentolo Kulonprogo,2022-02-09 13:07:22+00:00
-1,Negatif,setiatiapsaat,kadang perjuangan kui koyo pembelajaran tatap muka. harus dihentikan jika situasi tidak memungkinkan.,,2022-02-09 13:06:43+00:00
-1,Negatif,projectm_org,"berdasarkan penelitian smeru di 10 kabupaten/kota di indonesia pada 2021, mereka menemukan bahwa baru 2 dari 10 daerah yang menyatakan siap untuk melaksanakan ptm.",Indonesia,2022-02-09 12:40:00+00:00
-1,Negatif,HimagiUPNVJ,tentang pelaksanaan pembelajaran tatap muka semester genap menjadi sedikit tersendat karena ketentuan dari pemerintah bahwa ppkm kembali naik level. saat ini di jakarta level 3 dan di depok level 4.,"UPNVJ Kampus II, Limo, Depok",2022-02-09 12:31:00+00:00
-1,Negatif,projectm_org,pembelajaran tatap muka aslinya Cuma bikin takut aja kalo di situasi kaya gini,Indonesia,2022-02-09 12:24:26+00:00
0,Netral,reydanar1,"@humaspolije mau bertanya, apakah pembelajaran tatap muka tgl 14 feb 2022 tetap berlangsung? mengingat kasus omicron meningkat? krn posisi anak kami luar kota jember","Jember, Indonesia ",2022-02-09 12:22:50+00:00
0,Netral,Ukmk_info,"[tim luring atau tim daring?]  halo, saudagar kabar bahagia kampus unej akan melaksanakan pembelajaran tatap muka (ptm) terbatas.  tapi, ada bisik tetangga mahasiswa lagi ribut jadi tim luring atau tim daring nah, kalo saudagar tim mana nih?","Jember, Jawa Timur",2022-02-09 12:22:09+00:00
0,Netral,KOMAHI_UR,"[info terbaru panduan pelaksanaan pembelajaran tatap muka] •• halo hi'ers👋🏻   berhubung semester genap sebentar lagi akan dimulai, universitas riau akan melaksanakan pembelajaran tatap muka yang dimulai pada bulan februari 2022.  adapun hal-hal mengenai pembelajaran tatap muka","Pekanbaru, Riau, Indonesia",2022-02-09 12:14:03+00:00
-1,Negatif,projectm_org,"ketika ptm 100% diterapkan di dki jakarta dan sejumlah daerah lainnya, kasus covid-19 meningkat. dki jakarta menyumbang kasus covid-19 terbanyak. provinsi ini juga menerapkan ptm 100% selama ppkm berstatus level dua.",Indonesia,2022-02-09 12:11:00+00:00
-1,Negatif,medya,katanya bakal ada pembelajaran tatap muka (ptm) terbatas. Jatuhnya maksa,Jakarta - Indonesia,2022-02-09 12:08:37+00:00
-1,Negatif,projectm_org,"pembelajaran jarak jauh di masa pandemi dinilai tidak efektif, pembelajaran tatap muka harus segera dilaksanakan. namun, omicron menghantui anak-anak di sekolah.  reportase terbaru oleh permata adinda.  ilustrasi: inez kriya  #pembelajarantatapmuka",Indonesia,2022-02-09 11:56:55+00:00
-1,Negatif,polsekmj,"bhabinkamtibmas kelurahan gedongkiwo aipda arief rodhi, sh melaksanakan sambang di sekolah smu muhammadiyah 06 suryowijayan gedongkiwo, dialogis dengan para guru menyampaikan pesan kekawatiran terkait dengan pembelajaran tatap muka, rabu (09/02/2022).","Mantrijeron, Indonesia",2022-02-09 11:41:17+00:00
-1,Negatif,madiuntoday_,"kota madiun masuk ppkm level 2, wali kota : ptm disesuaikan angka kasus covid-19  madiun – pembelajaran tatap muka (ptm) menjadi salah satu fokus pembahasan sejak angka kasus penularan covid-19 di kota madiun mengalami kenaikan.  wali kota madiun maidi m","East Java, Indonesia",2022-02-09 11:29:05+00:00
-1,Negatif,detikinet,tbl tbl tbl takut banget pembelajaran tatap muka (ptm). Kemarin kelas sebelah ada yang kena padahal,"Jakarta, Indonesia",2022-02-09 11:21:56+00:00
-1,Negatif,harvuki,ptm (pembelajaran tatap muka) bisa diskip aja gak? Takut :' ,any prons! 16+,2022-02-09 10:43:47+00:00
-1,Negatif,KompasTV,"saat omicron mulai meluas, pemerintah justru membuka pintu masuk kedatangan internasional dari semua negara dan mengurangi masa karantina. pembelajaran tatap muka juga tak buru-buru dihentikan meski kritik sudah disuarakan banyak kalangan. @_satumeja #satumejatheforum",Indonesia,2022-02-09 10:39:15+00:00
1,Positif,alsandara7,@collegemenfess luring nder sepengalamanku saat hybrid sesuai nim aja ga efektif dosen hanya fokus yg tatap muka yg online di anggap hadir semua apa2an itu dahal mereka2 ada yg ga nyimak materi atau malah off media pembelajaran ya wallahua'lam nder semoga keadaan lekas membaik,,2022-02-09 10:19:32+00:00
1,Positif,udangg,melmenang ptm: pembelajaran tatap muka (offline) pjj : pembelajaran jarak jauh (online)  *smoga bener* enakan ptm sih tapi,megumi,2022-02-09 09:59:33+00:00
1,Positif,info_skw,pembelajaran tatap muka tetap dilaksanakan walaupun singkawang masuk ke level 2 ppkm  baca selengkapnya di :    #infosingkawang #infoskw,"West Borneo, Indonesia",2022-02-09 09:58:13+00:00
-1,Negatif,by_inkriya,setiap hari rasanya ketakutan mau pembelajaran tatap muka,Indonesia,2022-02-09 09:54:36+00:00
1,Positif,kumparan,"mulai kamis (10/02/2022) besok, pemerintah kota cirebon jawa barat kembali memberlakukan pembelajaran tatap muka (ptm) terbatas atau 50 persen. #publisherstory",,2022-02-09 09:47:10+00:00
1,Positif,kepripediacom,pembelajaran tatap muka (ptm) akan dihentikan hingga 14 hari ini jika ditemukan kasus di sekolah. #kepripediaje,"Kepulauan Riau, Indonesia",2022-02-09 09:34:56+00:00
1,Positif,KalimayaBaskara,"meski ditemukan beberapa kasus covid-19 di sekolah, kota blitar tetap melaksanakan kegiatan pembelajaran tatap muka (ptm) 100 persen  selengkapnya :","Malang, Indonesia",2022-02-09 09:30:54+00:00
1,Positif,Beritasatu,satgas sekolah wajib dibentuk bila ingin menggelar pembelajaran tatap muka.  selengkapnya: 👇 #pembelajarantatapmuka,Jakarta,2022-02-09 09:10:21+00:00
-1,Negatif,lampostco,pemerintah kota (pemkot) metro akan menyetop kegiatan pembelajaran tatap muka (ptm) hingga 22 februari 2022.  #sekolahtatapmuka #kotametro #omicronvariant #lampostco,"Lampung, Indonesia",2022-02-09 08:56:05+00:00
-1,Negatif,republikaonline,jenjang paud dan sd di balikpapan melaksanakan pembelajaran jarak jauh,"Jakarta, Indonesia",2022-02-09 08:53:53+00:00
-1,Negatif,RadioANDIKA,"kota kediri masuk level 3, pembelajaran tatap muka berganti pjj","Kediri, Jawa Timur, Indonesia",2022-02-09 08:32:50+00:00
-1,Negatif,beritasampit_id,"#beritasampit guru dan siswa terpapar covid-19, ptm di smkn-2 katingan hilir dihentikan sementara  kasongan - pembelajaran tatap muka (ptm) di sekolah menen...","Kalimantan Tengah, Indonesia",2022-02-09 08:14:52+00:00
-1,Negatif,kupastuntasnew,pemerintah provinsi lampung menarik rem darurat pelaksanaan pembelajaran tatap muka (ptm) secara ter...  #waduh #pesertadidikdirumahkan #musrenbangdigelarberker,Indonesia,2022-02-09 07:50:49+00:00
-1,Negatif,kumparan,pembelajaran tatap muka (ptm) akan dihentikan hingga 14 hari ini jika ditemukan kasus di sekolah. #publisherstory,,2022-02-09 07:36:32+00:00
1,Positif,RadioSmartFM,"komisi perlindungan anak indonesia (kpai) menyatakan, berdasarkan hasil survei yang mereka lakukan, 61 persen responden menyatakan setuju kebijakan pembelajaran tatap muka (ptm) 100 persen.   #smartnews @kompascom",Jl. Kebahagiaan No.4-14Jakarta,2022-02-09 07:30:00+00:00
1,Positif,JurnalKlp,"pembelajaran tatap muka di smp sanjaya purwosari, girimulyo berjalan baik",,2022-02-09 06:39:06+00:00
